-5.89139	-1	-9.24004e-05	11.4746	-0.296706	
-5.89139	-1	-8.31604e-05	11.4746	-0.296706	
-5.89139	-1	-7.48444e-05	11.4746	-0.296706	
-5.89139	-1	-6.73599e-05	11.4746	-0.298451	
-5.89139	-1	-6.06239e-05	11.4746	-0.298451	
-5.89139	-1	-5.45615e-05	11.4746	-0.298451	
-5.89139	-1	-4.91054e-05	11.4746	-0.296706	
-5.89139	-1	-4.41948e-05	11.4746	-0.296706	
-5.89139	-1	-3.97754e-05	11.4746	-0.296706	
-5.89139	-1	-3.57978e-05	11.4746	-0.296706	
-5.89139	-1	-3.2218e-05	11.4746	-0.296706	
-5.89139	-1	-2.89962e-05	11.4746	-0.296706	
-5.89139	-1	-2.60966e-05	11.4746	-0.296706	
-5.89139	-1	-2.34869e-05	11.4746	-0.298451	
-5.89139	-1	-2.11382e-05	11.4746	-0.296706	
-5.89139	-1	-1.90244e-05	11.4746	-0.298451	
-5.89139	-1	-1.7122e-05	11.4746	-0.298451	
-5.89139	-1	-1.54098e-05	11.4746	-0.298451	
-5.89139	-1	-1.38688e-05	11.4746	-0.296706	
-5.89139	-1	-1.24819e-05	11.4746	-0.298451	
-5.89139	-1	-1.12337e-05	11.4746	-0.298451	
-5.89139	-1	-1.01104e-05	11.4746	-0.296706	
-5.89139	-1	-9.09932e-06	11.4746	-0.296706	
-5.89139	-1	-8.18939e-06	11.4746	-0.296706	
-5.89139	-1	-7.37045e-06	11.4746	-0.296706	
-5.89139	-1	-6.6334e-06	11.4746	-0.296706	
-5.89139	-1	-5.97006e-06	11.4746	-0.298451	
-5.89139	-1	-5.37306e-06	11.4746	-0.296706	
-5.89139	-1	-4.83575e-06	11.4746	-0.296706	
-5.89139	-1	-4.35218e-06	11.4746	-0.298451	
-5.89139	-1	-3.91696e-06	11.4746	-0.298451	
-5.89139	-1	-3.52526e-06	11.4746	-0.296706	
-5.89139	-1	-3.17274e-06	11.4746	-0.298451	
-5.89139	-1	-2.85546e-06	11.4746	-0.298451	
-5.89139	-1	-2.56992e-06	11.4746	-0.296706	
-5.89139	-1	-2.31292e-06	11.4746	-0.296706	
-5.89139	-1	-2.08163e-06	11.4746	-0.296706	
-5.89139	-1	-1.87347e-06	11.4746	-0.298451	
-5.89139	-1	-1.68612e-06	11.4746	-0.298451	
-5.89139	-1	-1.51751e-06	11.4746	-0.298451	
